Data Ora;154 [°C];154 [m/s];590 [°C];590 [m/s];150 [°C];150 [m/s];789 [°C];789 [m/s];261 [°C];261 [m/s];348 [°C];348 [m/s];
14.12.2022 16:47:37;0,9;0,19;0,8;0,21;0,6;0,42;0,8;0,18;0,8;0,39;0,9;0,65;
14.12.2022 16:47:38;0,9;0,22;0,8;0,26;0,6;0,40;0,8;0,20;---;0,41;0,9;0,95;
14.12.2022 16:47:39;0,9;0,19;0,8;0,27;0,6;0,55;0,8;0,22;0,8;0,44;0,9;1,15;
14.12.2022 16:47:40;0,9;0,26;0,8;0,33;0,6;0,66;0,8;0,27;0,8;0,64;0,9;1,07;
14.12.2022 16:47:41;0,9;0,28;0,8;0,37;0,6;1,06;0,8;0,38;0,8;1,30;0,9;1,17;
14.12.2022 16:47:42;0,9;0,40;0,8;0,52;0,6;1,09;0,8;0,49;0,8;1,09;0,9;1,13;
14.12.2022 16:47:43;0,9;0,29;0,8;0,81;0,6;0,95;0,8;1,36;0,8;1,04;0,9;0,57;
14.12.2022 16:47:44;0,9;0,47;0,7;0,86;0,6;2,01;0,8;1,57;---;1,94;0,9;0,70;
14.12.2022 16:47:45;0,9;0,41;0,7;0,77;0,6;1,95;0,8;1,34;0,8;2,00;0,9;1,04;
14.12.2022 16:47:46;0,9;0,90;---;---;0,6;1,53;0,8;0,69;---;1,65;0,9;0,43;
14.12.2022 16:47:47;0,9;1,05;0,8;1,05;0,6;0,75;0,8;0,35;0,8;0,68;0,9;0,84;
14.12.2022 16:47:48;0,9;0,41;0,7;0,41;0,6;0,41;0,8;0,30;0,8;0,57;0,9;1,10;
14.12.2022 16:47:49;0,9;0,32;0,7;0,42;0,6;0,42;0,8;0,33;0,7;0,43;0,9;3,66;
14.12.2022 16:47:50;0,8;0,30;0,7;0,27;0,6;0,68;0,8;0,16;---;0,51;0,9;2,01;
14.12.2022 16:47:51;0,8;0,29;0,7;0,22;0,6;1,49;0,8;0,18;0,7;1,27;0,9;1,73;
14.12.2022 16:47:52;0,8;0,32;0,7;0,22;0,6;0,83;0,8;0,17;0,7;0,46;0,9;1,79;
14.12.2022 16:47:53;0,8;0,61;0,7;0,37;0,6;0,57;0,8;0,22;---;0,51;0,9;0,58;
14.12.2022 16:47:54;0,8;0,90;0,7;0,42;0,6;0,96;0,8;0,36;0,7;1,02;0,9;0,54;
14.12.2022 16:47:55;0,8;0,23;0,7;0,24;0,6;1,65;0,8;0,20;0,7;1,73;0,9;0,76;
14.12.2022 16:47:56;0,8;0,21;0,7;0,21;0,6;0,95;0,8;0,15;0,7;0,90;0,9;1,47;
14.12.2022 16:47:57;0,8;0,27;0,7;0,25;0,6;0,33;0,8;0,25;0,7;0,35;0,9;1,02;
14.12.2022 16:47:58;0,9;0,24;0,7;0,26;0,6;0,58;0,8;0,20;0,8;0,47;0,9;1,02;
14.12.2022 16:47:59;0,9;0,24;0,7;0,34;0,6;0,53;0,8;0,22;0,8;0,39;0,9;1,55;
14.12.2022 16:48:00;0,9;0,30;0,7;0,25;0,6;0,27;0,8;0,17;0,8;0,45;0,9;1,06;
14.12.2022 16:48:01;0,9;0,30;0,7;0,52;0,6;0,22;0,8;0,33;---;0,30;0,9;0,92;

Nome strumento;testo 405i;testo 405i;testo 405i;testo 405i;testo 405i;testo 405i;
Numero di serie;48943154;48944590;48940150;48939789;48944261;48945348;
